,id,lat,lng,thumbnail,available_sqm,num_spaces_value,min_rent_price_space_value,min_sale_price_space_value,label,building_slug,url_path,url_ws
397,26488,20.52533,-100.747727,https://solili.s3.amazonaws.com/media/PI-26488_thumbnail_1575666631.jpg,"3,451 m²",1,MXN $80+ m²/mes,,"3,451 m²",/naves/spec-fa-guanajuato-gto/26488/,/nave-en-renta/spec-fa-guanajuato-gto/1612/,/ws/search/space-detail/industrial/1612/
398,26489,20.52473,-100.748756,https://solili.s3.amazonaws.com/media/PI-26489_thumbnail_1575909298.jpg,"4,166 m²",1,MXN $80+ m²/mes,,"4,166 m²",/naves/spec-d-guanajuato-gto/26489/,/nave-en-renta/spec-d-guanajuato-gto/1614/,/ws/search/space-detail/industrial/1614/
399,26519,20.517237,-100.952263,https://solili.s3.amazonaws.com/media/PI-26519_thumbnail_1576191400.jpg,"12,457 m²",1,USD $3.45+ m²/mes,,"12,457 m²",/naves/barkus-guanajuato-gto/26519/,/nave-en-renta/barkus-guanajuato-gto/1654/,/ws/search/space-detail/industrial/1654/
400,26524,21.016001,-101.509583,https://solili.s3.amazonaws.com/media/PI-26524_thumbnail_1576255995.jpg,"2,918 m²",1,USD $4.30+ m²/mes,,"2,918 m²",/naves/si02-inv-guanajuato-gto/26524/,/nave-en-renta/si02-inv-guanajuato-gto/1657/,/ws/search/space-detail/industrial/1657/
401,26542,20.91763061303809,-101.38825031020005,https://solili.s3.amazonaws.com/media/PI-26542_thumbnail_1576599718.jpg,"10,000 m²",1,MXN $74+ m²/mes,,"10,000 m²",/naves/nave-1-guanajuato-gto/26542/,/nave-en-renta/nave-1-guanajuato-gto/1679/,/ws/search/space-detail/industrial/1679/
402,26553,21.022083,-101.513233,https://solili.s3.amazonaws.com/media/PI-26553_thumbnail_1638914461.jpg,"7,890 m²",1,USD $4.25+ m²/mes,,"7,890 m²",/naves/sil-sf-03-guanajuato-gto/26553/,/nave-en-renta/sil-sf-03-guanajuato-gto/1695/,/ws/search/space-detail/industrial/1695/
403,26554,20.433309,-101.205097,https://solili.s3.amazonaws.com/media/PI-26554_thumbnail_1601484736.jpg,"18,800 m²",1,USD $4.15+ m²/mes,,"18,800 m²",/naves/vas-ps-01a-guanajuato-gto/26554/,/nave-en-renta/vas-ps-01a-guanajuato-gto/1697/,/ws/search/space-detail/industrial/1697/
404,26558,20.399236,-100.795295,https://solili.s3.amazonaws.com/media/PI-26558_thumbnail_1576687746.jpg,"14,181 m²",1,,,"14,181 m²",/naves/bts-bto-guanajuato-gto/26558/,/nave-en-renta/bts-bto-guanajuato-gto/1704/,/ws/search/space-detail/industrial/1704/
405,26611,20.897663,-100.62467,https://solili.s3.amazonaws.com/media/PI-26611_thumbnail_1599676105.jpg,"5,668 m²",1,USD $4.50+ m²/mes,,"5,668 m²",/naves/carcoustics-guanajuato-gto/26611/,/nave-en-renta/carcoustics-guanajuato-gto/3350/,/ws/search/space-detail/industrial/3350/
406,26653,20.579249,-100.543171,https://solili.s3.amazonaws.com/media/PI-26653_thumbnail_1652826989.jpg,"4,945 m²",1,USD $4.50+ m²/mes,,"4,945 m²",/naves/spec-a-guanajuato-gto/26653/,/nave-en-renta/spec-a-guanajuato-gto/1790/,/ws/search/space-detail/industrial/1790/
407,26693,21.00434,-101.485211,https://solili.s3.amazonaws.com/media/PI-26693_thumbnail_1654724285.jpg,"5,000 m²",1,USD $4.00+ m²/mes,,"5,000 m²",/naves/isk-2-guanajuato-gto/26693/,/nave-en-renta/isk-2-guanajuato-gto/1860/,/ws/search/space-detail/industrial/1860/
408,26695,20.548675702475624,-100.57296824794585,https://solili.s3.amazonaws.com/media/PI-26695_thumbnail_1584984595.jpg,"13,750 m²",1,USD $4.41+ m²/mes,,"13,750 m²",/naves/qu01-inv-guanajuato-gto/26695/,/nave-en-renta/qu01-inv-guanajuato-gto/1864/,/ws/search/space-detail/industrial/1864/
409,26700,20.781013,-101.336402,https://solili.s3.amazonaws.com/media/PI-26700_thumbnail_1587652397.jpg,"7,458 m²",1,USD $3.81+ m²/mes,,"7,458 m²",/naves/gto-1-guanajuato-gto/26700/,/nave-en-renta/gto-1-guanajuato-gto/1880/,/ws/search/space-detail/industrial/1880/
410,26716,21.040728,-101.677306,https://solili.s3.amazonaws.com/media/PI-26716_thumbnail_1588614171.jpg,"7,833 m²",1,USD $4.41+ m²/mes,,"7,833 m²",/naves/inventory-building-i-guanajuato-gto/26716/,/nave-en-renta/inventory-building-i-guanajuato-gto/1912/,/ws/search/space-detail/industrial/1912/
411,26746,20.589881,-100.508717,https://solili.s3.amazonaws.com/media/PI-26746_thumbnail_1591831148.jpg,"2,036 m²",1,MXN $80+ m²/mes,,"2,036 m²",/naves/modulo-1-guanajuato-gto/26746/,/nave-en-renta/modulo-1-guanajuato-gto/1964/,/ws/search/space-detail/industrial/1964/
412,26747,20.589511462562434,-100.50890649989046,https://solili.s3.amazonaws.com/media/PI-26747_thumbnail_1591890401.jpg,"2,793 m²",1,MXN $80+ m²/mes,,"2,793 m²",/naves/modulo-2-guanajuato-gto/26747/,/nave-en-renta/modulo-2-guanajuato-gto/1965/,/ws/search/space-detail/industrial/1965/
413,28733,21.079959,-101.666435,https://solili.s3.amazonaws.com/media/PI-28733_thumbnail_1600794833.jpg,"3,827 m²",1,USD $4.47+ m²/mes,,"3,827 m²",/naves/flex-space-stiva-guanajuato-gto/28733/,/nave-en-renta/flex-space-stiva-guanajuato-gto/2300/,/ws/search/space-detail/industrial/2300/
414,28753,21.100987,-101.757916,https://solili.s3.amazonaws.com/media/PI-28753_thumbnail_1637797152.jpg,"2,752 m²",1,USD $4.00+ m²/mes,,"2,752 m²",/naves/nave-c-guanajuato-gto/28753/,/nave-en-renta/nave-c-guanajuato-gto/2315/,/ws/search/space-detail/industrial/2315/
415,28861,21.009053924357524,-101.50512015753985,https://solili.s3.amazonaws.com/media/PI-28861_thumbnail_1609886723.jpg,"15,999 m²",1,USD $3.80+ m²/mes,,"15,999 m²",/naves/blvd-mineral-del-cubo-guanajuato-gto/28861/,/nave-en-renta/blvd-mineral-del-cubo-guanajuato-gto/2509/,/ws/search/space-detail/industrial/2509/
416,28969,21.077787,-101.662732,https://solili.s3.amazonaws.com/media/PI-28969_thumbnail_1652798066.jpg,"12,727 m²",1,USD $4.50+ m²/mes,,"12,727 m²",/naves/inventario-3-guanajuato-gto/28969/,/nave-en-renta/inventario-3-guanajuato-gto/2714/,/ws/search/space-detail/industrial/2714/
417,30203,21.006122,-101.489737,https://solili.s3.amazonaws.com/media/PI-30203_thumbnail_1645570455.jpg,"10,000 m²",1,USD $4.00+ m²/mes,,"10,000 m²",/naves/isk-3-guanajuato-gto/30203/,/nave-en-renta/isk-3-guanajuato-gto/3148/,/ws/search/space-detail/industrial/3148/
418,30205,21.00533,-101.488856,https://solili.s3.amazonaws.com/media/PI-30205_thumbnail_1645631929.jpg,"10,000 m²",1,USD $4.00+ m²/mes,,"10,000 m²",/naves/isk-4-guanajuato-gto/30205/,/nave-en-renta/isk-4-guanajuato-gto/3149/,/ws/search/space-detail/industrial/3149/
419,30265,21.013777,-101.512597,https://solili.s3.amazonaws.com/media/PI-30265_thumbnail_1656348300.jpg,"5,040 m²",1,USD $4.80+ m²/mes,,"5,040 m²",/naves/spec-c-guanajuato-gto/30265/,/nave-en-renta/spec-c-guanajuato-gto/3194/,/ws/search/space-detail/industrial/3194/
420,31444,21.10488607076727,-101.6548550638367,https://solili.s3.amazonaws.com/media/PI-31444_thumbnail_1651179265.jpg,"5,448 m²",1,MXN $65+ m²/mes,,"5,448 m²",/naves/nave-santa-rosa-guanajuato-gto/31444/,/nave-en-renta/nave-santa-rosa-guanajuato-gto/3217/,/ws/search/space-detail/industrial/3217/
421,31448,20.516621614646372,-100.90217180550098,"https://maps.googleapis.com/maps/api/staticmap?center=20.516621614646372,-100.90217180550098&zoom=18&scale=false&size=640x426&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C20.516621614646372,-100.90217180550098&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",984 m²,1,MXN $40+ m²/mes,,984 m²,/naves/nave-celaya-villagran-guanajuato-gto/31448/,/nave-en-renta/nave-celaya-villagran-guanajuato-gto/3222/,/ws/search/space-detail/industrial/3222/
422,31488,21.025988,-101.473746,https://solili.s3.amazonaws.com/media/PI-31488_thumbnail_1652281768.jpg,"1,400 m²",1,MXN $60+ m²/mes,,"1,400 m²",/naves/nave-1-guanajuato-gto/31488/,/nave-en-renta/nave-1-guanajuato-gto/3266/,/ws/search/space-detail/industrial/3266/
423,31557,20.550792,-100.576162,https://solili.s3.amazonaws.com/media/PI-31557_thumbnail_1655998949.jpg,"4,400 m²",1,USD $4.00+ m²/mes,,"4,400 m²",/naves/nave-1-guanajuato-gto/31557/,/nave-en-renta/nave-1-guanajuato-gto/3338/,/ws/search/space-detail/industrial/3338/
424,31558,20.551053,-100.575282,https://solili.s3.amazonaws.com/media/PI-31558_thumbnail_1655999425.jpg,"4,400 m²",1,USD $4.00+ m²/mes,,"4,400 m²",/naves/nave-2-guanajuato-gto/31558/,/nave-en-renta/nave-2-guanajuato-gto/3339/,/ws/search/space-detail/industrial/3339/
425,31569,20.902822,-100.624726,https://solili.s3.amazonaws.com/media/PI-31569_thumbnail_1656346962.jpg,"6,351 m²",1,USD $4.80+ m²/mes,,"6,351 m²",/naves/spec-ii-guanajuato-gto/31569/,/nave-en-renta/spec-ii-guanajuato-gto/3348/,/ws/search/space-detail/industrial/3348/
426,20365,21.052593,-100.474218,https://solili.s3.amazonaws.com/media/PI-20365_thumbnail_1599595943.jpg,"5,554 m²",1,USD $4.50+ m²/mes,,"5,554 m²",/naves/spec-3-guanajuato-gto/20365/,/nave-en-renta/spec-3-guanajuato-gto/1185/,/ws/search/space-detail/industrial/1185/
427,24108,20.54409,-100.731418,https://solili.s3.amazonaws.com/media/PI-24108_thumbnail_1626207263.jpg,"5,000 m²",1,USD $4.20+ m²/mes,,"5,000 m²",/naves/tenneco-monroe-guanajuato-gto/24108/,/nave-en-renta/tenneco-monroe-guanajuato-gto/2356/,/ws/search/space-detail/industrial/2356/
428,24139,20.781113,-101.337865,https://solili.s3.amazonaws.com/media/PI-24139_thumbnail_1629754710.jpg,"9,856 m²",1,USD $3.90+ m²/mes,,"9,856 m²",/naves/building-i-guanajuato-gto/24139/,/nave-en-renta/building-i-guanajuato-gto/1653/,/ws/search/space-detail/industrial/1653/
429,24147,20.7847902352,-101.331473895,https://solili.s3.amazonaws.com/media/PI-24147_thumbnail_1577822160.jpg,"3,200 m²",1,USD $3.95+ m²/mes,,"3,200 m²",/naves/cdr-ii-guanajuato-gto/24147/,/nave-en-renta/cdr-ii-guanajuato-gto/2293/,/ws/search/space-detail/industrial/2293/
430,24219,20.968425,-101.42892,https://solili.s3.amazonaws.com/media/PI-24219_thumbnail_1578349434.jpg,"6,000 m²",1,USD $4.20+ m²/mes,,"6,000 m²",/naves/contour-hardening-guanajuato-gto/24219/,/nave-en-renta/contour-hardening-guanajuato-gto/2671/,/ws/search/space-detail/industrial/2671/
431,24221,20.970914,-101.426479,https://solili.s3.amazonaws.com/media/PI-24221_thumbnail_1578335235.jpg,"3,990 m²",1,,,"3,990 m²",/naves/mccormick-tractores-de-mexico-guanajuato-gto/24221/,/nave-en-renta/mccormick-tractores-de-mexico-guanajuato-gto/3263/,/ws/search/space-detail/industrial/3263/
432,24229,20.403819,-100.796756,https://solili.s3.amazonaws.com/media/PI-24229_thumbnail_1576627359.jpg,"14,197 m²",1,USD $4.35+ m²/mes,,"14,197 m²",/naves/spec-1-guanajuato-gto/24229/,/nave-en-renta/spec-1-guanajuato-gto/1698/,/ws/search/space-detail/industrial/1698/
433,24233,20.600988,-101.234143,https://solili.s3.amazonaws.com/media/PI-24233_thumbnail_1577807006.jpg,"2,847 m²",1,USD $4.50+ m²/mes,,"2,847 m²",/naves/nave-4-guanajuato-gto/24233/,/nave-en-renta/nave-4-guanajuato-gto/2462/,/ws/search/space-detail/industrial/2462/
434,24282,21.003408303683543,-101.47526499828629,https://solili.s3.amazonaws.com/media/PI-24282_thumbnail_1575999982.jpg,"14,712 m²",1,USD $4.50+ m²/mes,,"14,712 m²",/naves/pto-07-guanajuato-gto/24282/,/nave-en-renta/pto-07-guanajuato-gto/1637/,/ws/search/space-detail/industrial/1637/
435,24305,21.017453,-101.495916,https://solili.s3.amazonaws.com/media/PI-24305_thumbnail_1586381823.jpg,"9,510 m²",1,USD $4.15+ m²/mes,,"9,510 m²",/naves/desico-guanajuato-gto/24305/,/nave-en-renta/desico-guanajuato-gto/3068/,/ws/search/space-detail/industrial/3068/
436,24307,21.017648,-101.491134,https://solili.s3.amazonaws.com/media/PI-24307_thumbnail_1586722035.jpg,"3,120 m²",1,USD $3.90+ m²/mes,,"3,120 m²",/naves/multitenant-vi-guanajuato-gto/24307/,/nave-en-renta/multitenant-vi-guanajuato-gto/1615/,/ws/search/space-detail/industrial/1615/
437,24308,21.01769151313999,-101.48998528718948,https://solili.s3.amazonaws.com/media/PI-24308_thumbnail_1586721713.jpg,"10,920 m²",1,USD $3.90+ m²/mes,,"10,920 m²",/naves/toyota-tsusho-mexico-guanajuato-gto/24308/,/nave-en-renta/toyota-tsusho-mexico-guanajuato-gto/2943/,/ws/search/space-detail/industrial/2943/
438,24309,21.019492,-101.489114,https://solili.s3.amazonaws.com/media/PI-24309_thumbnail_1650490198.jpg,"6,270 m²",1,,,"6,270 m²",/naves/ethos-guanajuato-gto/24309/,/nave-en-renta/ethos-guanajuato-gto/3227/,/ws/search/space-detail/industrial/3227/
439,24314,21.015461,-101.486529,https://solili.s3.amazonaws.com/media/PI-24314_thumbnail_1652716678.jpg,"6,309 m²",1,USD $3.90+ m²/mes,,"6,309 m²",/naves/multitenant-v-guanajuato-gto/24314/,/nave-en-renta/multitenant-v-guanajuato-gto/1619/,/ws/search/space-detail/industrial/1619/
440,24315,21.013679,-101.486532,https://solili.s3.amazonaws.com/media/PI-24315_thumbnail_1578431459.jpg,"3,072 m²",1,USD $3.90+ m²/mes,,"3,072 m²",/naves/multitenant-ii-guanajuato-gto/24315/,/nave-en-renta/multitenant-ii-guanajuato-gto/1617/,/ws/search/space-detail/industrial/1617/
441,24318,21.015798,-101.489516,https://solili.s3.amazonaws.com/media/PI-24318_thumbnail_1599775294.jpg,"4,726 m²",1,USD $4.10+ m²/mes,,"4,726 m²",/naves/nave-15-guanajuato-gto/24318/,/nave-en-renta/nave-15-guanajuato-gto/2866/,/ws/search/space-detail/industrial/2866/
442,24365,21.003316,-101.481131,https://solili.s3.amazonaws.com/media/PI-24365_thumbnail_1578434619.jpg,800 m²,1,,,800 m²,/naves/yamazen-mexicana-guanajuato-gto/24365/,/nave-en-renta/yamazen-mexicana-guanajuato-gto/3241/,/ws/search/space-detail/industrial/3241/
443,24391,21.003403,-101.477473,https://solili.s3.amazonaws.com/media/PI-24391_thumbnail_1575998747.jpg,"8,991 m²",1,USD $4.60+ m²/mes,,"8,991 m²",/naves/pto-06-guanajuato-gto/24391/,/nave-en-renta/pto-06-guanajuato-gto/1634/,/ws/search/space-detail/industrial/1634/
444,24393,21.019664,-101.513983,https://solili.s3.amazonaws.com/media/PI-24393_thumbnail_1599776316.jpg,"8,077 m²",1,USD $4.15+ m²/mes,,"8,077 m²",/naves/suppliers-city-silao-guanajuato-gto/24393/,/nave-en-renta/suppliers-city-silao-guanajuato-gto/1734/,/ws/search/space-detail/industrial/1734/
445,24414,21.03012,-101.697808,https://solili.s3.amazonaws.com/media/PI-24414_thumbnail_1632935389.jpg,"4,700 m²",1,USD $4.40+ m²/mes,,"4,700 m²",/naves/spec-iv-vlip-guanajuato-gto/24414/,/nave-en-renta/spec-iv-vlip-guanajuato-gto/1624/,/ws/search/space-detail/industrial/1624/
446,24427,20.906563,-101.386146,https://solili.s3.amazonaws.com/media/PI-24427_thumbnail_1599758379.jpg,"10,000 m²",1,MXN $75+ m²/mes,,"10,000 m²",/naves/nave-8-guanajuato-gto/24427/,/nave-en-renta/nave-8-guanajuato-gto/3228/,/ws/search/space-detail/industrial/3228/
447,25110,20.547268,-100.571704,https://solili.s3.amazonaws.com/media/PI-25110_thumbnail_1573672369.jpg,"17,685 m²",1,USD $4.20+ m²/mes,,"17,685 m²",/naves/bajio-1-guanajuato-gto/25110/,/nave-en-renta/bajio-1-guanajuato-gto/1663/,/ws/search/space-detail/industrial/1663/
448,25166,20.403616,-100.798799,https://solili.s3.amazonaws.com/media/PI-25166_thumbnail_1573757472.jpg,"4,945 m²",1,USD $4.60+ m²/mes,,"4,945 m²",/naves/spec-2-guanajuato-gto/25166/,/nave-en-renta/spec-2-guanajuato-gto/1789/,/ws/search/space-detail/industrial/1789/
449,25582,20.6479938342,-101.280579916,https://solili.s3.amazonaws.com/media/PI-25582_thumbnail_1574269979.jpg,"9,570 m²",1,USD $4.30+ m²/mes,,"9,570 m²",/naves/ir01-inv-guanajuato-gto/25582/,/nave-en-renta/ir01-inv-guanajuato-gto/1568/,/ws/search/space-detail/industrial/1568/
450,25623,20.5251745219,-100.74642037,https://solili.s3.amazonaws.com/media/PI-25623_thumbnail_1575906068.jpg,"2,807 m²",1,MXN $90+ m²/mes,,"2,807 m²",/naves/spec-g-guanajuato-gto/25623/,/nave-en-renta/spec-g-guanajuato-gto/1995/,/ws/search/space-detail/industrial/1995/
451,25624,20.525401,-100.74741,https://solili.s3.amazonaws.com/media/PI-25624_thumbnail_1575665782.jpg,"1,845 m²",1,MXN $76+ m²/mes,,"1,845 m²",/naves/spec-fb-guanajuato-gto/25624/,/nave-en-renta/spec-fb-guanajuato-gto/1609/,/ws/search/space-detail/industrial/1609/
452,25625,20.5253033273,-100.748642891,https://solili.s3.amazonaws.com/media/PI-25625_thumbnail_1575907576.jpg,"1,250 m²",1,MXN $80+ m²/mes,,"1,250 m²",/naves/spec-e-guanajuato-gto/25625/,/nave-en-renta/spec-e-guanajuato-gto/1613/,/ws/search/space-detail/industrial/1613/
453,25627,20.5130917405,-100.966437932,https://solili.s3.amazonaws.com/media/PI-25627_thumbnail_1575919693.jpg,"16,272 m²",1,USD $3.50+ m²/mes,,"16,272 m²",/naves/spec-i-guanajuato-gto/25627/,/nave-en-renta/spec-i-guanajuato-gto/1621/,/ws/search/space-detail/industrial/1621/
454,26484,21.019813077635856,-101.50198170683053,https://solili.s3.amazonaws.com/media/PI-26484_thumbnail_1575656913.jpg,"2,698 m²",1,USD $4.00+ m²/mes,,"2,698 m²",/naves/spi-01-guanajuato-gto/26484/,/nave-en-renta/spi-01-guanajuato-gto/1600/,/ws/search/space-detail/industrial/1600/
455,26485,21.02009107621863,-101.50032301238777,https://solili.s3.amazonaws.com/media/PI-26485_thumbnail_1575658385.jpg,"10,436 m²",1,USD $4.00+ m²/mes,,"10,436 m²",/naves/spi-03-guanajuato-gto/26485/,/nave-en-renta/spi-03-guanajuato-gto/1602/,/ws/search/space-detail/industrial/1602/
456,26488,20.52533,-100.747727,https://solili.s3.amazonaws.com/media/PI-26488_thumbnail_1575666631.jpg,"3,451 m²",1,MXN $80+ m²/mes,,"3,451 m²",/naves/spec-fa-guanajuato-gto/26488/,/nave-en-renta/spec-fa-guanajuato-gto/1612/,/ws/search/space-detail/industrial/1612/
457,26489,20.52473,-100.748756,https://solili.s3.amazonaws.com/media/PI-26489_thumbnail_1575909298.jpg,"4,166 m²",1,MXN $80+ m²/mes,,"4,166 m²",/naves/spec-d-guanajuato-gto/26489/,/nave-en-renta/spec-d-guanajuato-gto/1614/,/ws/search/space-detail/industrial/1614/
458,26519,20.517237,-100.952263,https://solili.s3.amazonaws.com/media/PI-26519_thumbnail_1576191400.jpg,"12,457 m²",1,USD $3.45+ m²/mes,,"12,457 m²",/naves/barkus-guanajuato-gto/26519/,/nave-en-renta/barkus-guanajuato-gto/1654/,/ws/search/space-detail/industrial/1654/
459,26524,21.016001,-101.509583,https://solili.s3.amazonaws.com/media/PI-26524_thumbnail_1576255995.jpg,"2,918 m²",1,USD $4.30+ m²/mes,,"2,918 m²",/naves/si02-inv-guanajuato-gto/26524/,/nave-en-renta/si02-inv-guanajuato-gto/1657/,/ws/search/space-detail/industrial/1657/
460,26542,20.91763061303809,-101.38825031020005,https://solili.s3.amazonaws.com/media/PI-26542_thumbnail_1576599718.jpg,"10,000 m²",1,MXN $74+ m²/mes,,"10,000 m²",/naves/nave-1-guanajuato-gto/26542/,/nave-en-renta/nave-1-guanajuato-gto/1679/,/ws/search/space-detail/industrial/1679/
461,26553,21.022083,-101.513233,https://solili.s3.amazonaws.com/media/PI-26553_thumbnail_1638914461.jpg,"7,890 m²",1,USD $4.25+ m²/mes,,"7,890 m²",/naves/sil-sf-03-guanajuato-gto/26553/,/nave-en-renta/sil-sf-03-guanajuato-gto/1695/,/ws/search/space-detail/industrial/1695/
462,26554,20.433309,-101.205097,https://solili.s3.amazonaws.com/media/PI-26554_thumbnail_1601484736.jpg,"18,800 m²",1,USD $4.15+ m²/mes,,"18,800 m²",/naves/vas-ps-01a-guanajuato-gto/26554/,/nave-en-renta/vas-ps-01a-guanajuato-gto/1697/,/ws/search/space-detail/industrial/1697/
463,26558,20.399236,-100.795295,https://solili.s3.amazonaws.com/media/PI-26558_thumbnail_1576687746.jpg,"14,181 m²",1,,,"14,181 m²",/naves/bts-bto-guanajuato-gto/26558/,/nave-en-renta/bts-bto-guanajuato-gto/1704/,/ws/search/space-detail/industrial/1704/
464,26611,20.897663,-100.62467,https://solili.s3.amazonaws.com/media/PI-26611_thumbnail_1599676105.jpg,"5,668 m²",1,USD $4.50+ m²/mes,,"5,668 m²",/naves/carcoustics-guanajuato-gto/26611/,/nave-en-renta/carcoustics-guanajuato-gto/3350/,/ws/search/space-detail/industrial/3350/
465,26653,20.579249,-100.543171,https://solili.s3.amazonaws.com/media/PI-26653_thumbnail_1652826989.jpg,"4,945 m²",1,USD $4.50+ m²/mes,,"4,945 m²",/naves/spec-a-guanajuato-gto/26653/,/nave-en-renta/spec-a-guanajuato-gto/1790/,/ws/search/space-detail/industrial/1790/
466,26693,21.00434,-101.485211,https://solili.s3.amazonaws.com/media/PI-26693_thumbnail_1654724285.jpg,"5,000 m²",1,USD $4.00+ m²/mes,,"5,000 m²",/naves/isk-2-guanajuato-gto/26693/,/nave-en-renta/isk-2-guanajuato-gto/1860/,/ws/search/space-detail/industrial/1860/
467,26695,20.548675702475624,-100.57296824794585,https://solili.s3.amazonaws.com/media/PI-26695_thumbnail_1584984595.jpg,"13,750 m²",1,USD $4.41+ m²/mes,,"13,750 m²",/naves/qu01-inv-guanajuato-gto/26695/,/nave-en-renta/qu01-inv-guanajuato-gto/1864/,/ws/search/space-detail/industrial/1864/
468,26700,20.781013,-101.336402,https://solili.s3.amazonaws.com/media/PI-26700_thumbnail_1587652397.jpg,"7,458 m²",1,USD $3.81+ m²/mes,,"7,458 m²",/naves/gto-1-guanajuato-gto/26700/,/nave-en-renta/gto-1-guanajuato-gto/1880/,/ws/search/space-detail/industrial/1880/
469,26716,21.040728,-101.677306,https://solili.s3.amazonaws.com/media/PI-26716_thumbnail_1588614171.jpg,"7,833 m²",1,USD $4.41+ m²/mes,,"7,833 m²",/naves/inventory-building-i-guanajuato-gto/26716/,/nave-en-renta/inventory-building-i-guanajuato-gto/1912/,/ws/search/space-detail/industrial/1912/
470,26746,20.589881,-100.508717,https://solili.s3.amazonaws.com/media/PI-26746_thumbnail_1591831148.jpg,"2,036 m²",1,MXN $80+ m²/mes,,"2,036 m²",/naves/modulo-1-guanajuato-gto/26746/,/nave-en-renta/modulo-1-guanajuato-gto/1964/,/ws/search/space-detail/industrial/1964/
471,26747,20.589511462562434,-100.50890649989046,https://solili.s3.amazonaws.com/media/PI-26747_thumbnail_1591890401.jpg,"2,793 m²",1,MXN $80+ m²/mes,,"2,793 m²",/naves/modulo-2-guanajuato-gto/26747/,/nave-en-renta/modulo-2-guanajuato-gto/1965/,/ws/search/space-detail/industrial/1965/
472,28733,21.079959,-101.666435,https://solili.s3.amazonaws.com/media/PI-28733_thumbnail_1600794833.jpg,"3,827 m²",1,USD $4.47+ m²/mes,,"3,827 m²",/naves/flex-space-stiva-guanajuato-gto/28733/,/nave-en-renta/flex-space-stiva-guanajuato-gto/2300/,/ws/search/space-detail/industrial/2300/
473,28753,21.100987,-101.757916,https://solili.s3.amazonaws.com/media/PI-28753_thumbnail_1637797152.jpg,"2,752 m²",1,USD $4.00+ m²/mes,,"2,752 m²",/naves/nave-c-guanajuato-gto/28753/,/nave-en-renta/nave-c-guanajuato-gto/2315/,/ws/search/space-detail/industrial/2315/
474,28861,21.009053924357524,-101.50512015753985,https://solili.s3.amazonaws.com/media/PI-28861_thumbnail_1609886723.jpg,"15,999 m²",1,USD $3.80+ m²/mes,,"15,999 m²",/naves/blvd-mineral-del-cubo-guanajuato-gto/28861/,/nave-en-renta/blvd-mineral-del-cubo-guanajuato-gto/2509/,/ws/search/space-detail/industrial/2509/
475,28969,21.077787,-101.662732,https://solili.s3.amazonaws.com/media/PI-28969_thumbnail_1652798066.jpg,"12,727 m²",1,USD $4.50+ m²/mes,,"12,727 m²",/naves/inventario-3-guanajuato-gto/28969/,/nave-en-renta/inventario-3-guanajuato-gto/2714/,/ws/search/space-detail/industrial/2714/
476,30203,21.006122,-101.489737,https://solili.s3.amazonaws.com/media/PI-30203_thumbnail_1645570455.jpg,"10,000 m²",1,USD $4.00+ m²/mes,,"10,000 m²",/naves/isk-3-guanajuato-gto/30203/,/nave-en-renta/isk-3-guanajuato-gto/3148/,/ws/search/space-detail/industrial/3148/
477,30205,21.00533,-101.488856,https://solili.s3.amazonaws.com/media/PI-30205_thumbnail_1645631929.jpg,"10,000 m²",1,USD $4.00+ m²/mes,,"10,000 m²",/naves/isk-4-guanajuato-gto/30205/,/nave-en-renta/isk-4-guanajuato-gto/3149/,/ws/search/space-detail/industrial/3149/
478,30265,21.013777,-101.512597,https://solili.s3.amazonaws.com/media/PI-30265_thumbnail_1656348300.jpg,"5,040 m²",1,USD $4.80+ m²/mes,,"5,040 m²",/naves/spec-c-guanajuato-gto/30265/,/nave-en-renta/spec-c-guanajuato-gto/3194/,/ws/search/space-detail/industrial/3194/
479,31444,21.10488607076727,-101.6548550638367,https://solili.s3.amazonaws.com/media/PI-31444_thumbnail_1651179265.jpg,"5,448 m²",1,MXN $65+ m²/mes,,"5,448 m²",/naves/nave-santa-rosa-guanajuato-gto/31444/,/nave-en-renta/nave-santa-rosa-guanajuato-gto/3217/,/ws/search/space-detail/industrial/3217/
480,31448,20.516621614646372,-100.90217180550098,"https://maps.googleapis.com/maps/api/staticmap?center=20.516621614646372,-100.90217180550098&zoom=18&scale=false&size=640x426&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C20.516621614646372,-100.90217180550098&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",984 m²,1,MXN $40+ m²/mes,,984 m²,/naves/nave-celaya-villagran-guanajuato-gto/31448/,/nave-en-renta/nave-celaya-villagran-guanajuato-gto/3222/,/ws/search/space-detail/industrial/3222/
481,31488,21.025988,-101.473746,https://solili.s3.amazonaws.com/media/PI-31488_thumbnail_1652281768.jpg,"1,400 m²",1,MXN $60+ m²/mes,,"1,400 m²",/naves/nave-1-guanajuato-gto/31488/,/nave-en-renta/nave-1-guanajuato-gto/3266/,/ws/search/space-detail/industrial/3266/
